replicaID,rpID,appID,funcID,busyTime,upTime,reqsProcessed,lastWorkTS,shutdownTS
2024-08-09 17:10:57.2116574 -0300 -03 m=+57.276324201,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1796.2680000000007,0,112,721663.076350927,0
2024-08-09 17:10:57.2126552 -0300 -03 m=+57.277322001,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1822.8270000000002,0,117,721663.073420048,0
2024-08-09 17:10:57.2126552 -0300 -03 m=+57.277322001,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1650.088,0,85,721629.101036072,0
2024-08-09 17:10:57.2126552 -0300 -03 m=+57.277322001,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1784.331,0,105,721626.10592699,0
2024-08-09 17:10:57.2126552 -0300 -03 m=+57.277322001,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1718.363000000001,0,94,721785.919047117,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1540.4240000000002,0,75,721633.244945049,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1668.4130000000005,0,96,721633.239207983,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1602.4880000000003,0,78,721657.839613914,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1707.0159999999996,0,112,721781.43460989,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1600.2330000000002,0,80,721657.847625017,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1545.776,0,91,721631.556181908,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1738.303,0,108,721625.988029957,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1566.4120000000003,0,74,721534.063735008,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1684.3770000000004,0,100,721732.963582993,0
2024-08-09 17:10:57.2166444 -0300 -03 m=+57.281311101,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1661.8200000000004,0,113,721657.844907045,0
2024-08-09 17:10:57.2176417 -0300 -03 m=+57.282308401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1631.6400000000003,0,87,721657.837892056,0
2024-08-09 17:10:57.2176417 -0300 -03 m=+57.282308401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1650.5799999999979,0,132,721754.775420904,0
2024-08-09 17:10:57.2176417 -0300 -03 m=+57.282308401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1607.8169999999998,0,108,721633.020309925,0
2024-08-09 17:10:57.2176417 -0300 -03 m=+57.282308401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1395.0910000000008,0,102,721626.010159969,0
2024-08-09 17:10:57.2176417 -0300 -03 m=+57.282308401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1582.3729999999998,0,72,721663.410156012,0
2024-08-09 17:10:57.2176417 -0300 -03 m=+57.282308401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1684.078999999999,0,99,721732.9622709751,0
2024-08-09 17:10:57.2196361 -0300 -03 m=+57.284302801,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1575.3450000000005,0,72,721536.397831917,0
2024-08-09 17:10:57.2196361 -0300 -03 m=+57.284302801,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1465.041,0,65,721535.175395012,0
2024-08-09 17:10:57.2196361 -0300 -03 m=+57.284302801,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1654.886,0,76,721630.392287016,0
2024-08-09 17:10:57.2196361 -0300 -03 m=+57.284302801,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1656.9399999999998,0,95,721633.011581898,0
2024-08-09 17:10:57.2196361 -0300 -03 m=+57.284302801,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1606.556,0,101,721780.987938881,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1706.1319999999998,0,99,721663.077923059,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1694.6399999999994,0,101,721626.5556020739,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1668.1319999999998,0,107,721629.051234007,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1479.7469999999998,0,90,721663.075102091,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1430.416999999999,0,81,721534.8432519439,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1760.5489999999998,0,115,721784.706047058,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1465.5280000000002,0,92,721605.342871904,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1620.1200000000003,0,105,721633.108880043,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1610.8609999999992,0,97,721664.635096073,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1527.9090000000008,0,90,721627.3060328959,0
2024-08-09 17:10:57.2206338 -0300 -03 m=+57.285300501,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1467.5309999999997,0,71,721540.1891589169,0
2024-08-09 17:10:57.2236262 -0300 -03 m=+57.288292901,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1471.161,0,77,721540.376243114,0
2024-08-09 17:10:57.2236262 -0300 -03 m=+57.288292901,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1559.2170000000003,0,95,721657.8463120459,0
2024-08-09 17:10:57.2236262 -0300 -03 m=+57.288292901,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1525.552,0,85,721535.155903101,0
2024-08-09 17:10:57.2236262 -0300 -03 m=+57.288292901,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1551.6689999999999,0,94,721534.880029917,0
2024-08-09 17:10:57.2236262 -0300 -03 m=+57.288292901,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1465.5189999999998,0,88,721540.806879997,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1547.468,0,97,721626.4595439429,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1651.0389999999998,0,105,721664.670232058,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1510.606000000001,0,85,721540.878588915,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1600.8820000000005,0,99,721732.58919096,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1522.2160000000003,0,79,721541.226457119,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1584.547000000001,0,85,721657.8321340081,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1488.0300000000002,0,83,721663.074429035,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1449.0600000000002,0,89,721534.8922600751,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1639.8909999999998,0,126,721633.218724012,0
2024-08-09 17:10:57.2246227 -0300 -03 m=+57.289289401,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1529.3829999999998,0,102,721662.7149569989,0
2024-08-09 17:10:57.2256209 -0300 -03 m=+57.290287601,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6-e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,5466ca598a6b68be7337ceb7aac09a5dd5343fa2b04e24577441984e1254f3a6,e660b599bfccdc328144d8b62feeb9e602aaf4418b75af078f61ebd15196e228,1480.122000000001,0,109,721536.4113879199,0
2024-08-09 17:10:03.3975037 -0300 -03 m=+3.462514901,7b2c43a2bc30f6bb438074df88b603d2cb982d3e7961de05270735055950a568-68bbfd828223a505d7917339f4656c5f33ff93225cdb9d0fcbc9889edb49253a,7b2c43a2bc30f6bb438074df88b603d2cb982d3e7961de05270735055950a568,68bbfd828223a505d7917339f4656c5f33ff93225cdb9d0fcbc9889edb49253a,109.64099999999992,0,324,389700.233469009,0
2024-08-09 17:10:43.0745224 -0300 -03 m=+43.139279701,7b2c43a2bc30f6bb438074df88b603d2cb982d3e7961de05270735055950a568-68bbfd828223a505d7917339f4656c5f33ff93225cdb9d0fcbc9889edb49253a,7b2c43a2bc30f6bb438074df88b603d2cb982d3e7961de05270735055950a568,68bbfd828223a505d7917339f4656c5f33ff93225cdb9d0fcbc9889edb49253a,257.09000000000015,0,785,1206600.13614011,0
2024-08-09 17:10:05.5804193 -0300 -03 m=+5.645416501,85479ef37b5dc75dd5aeca3bab499129b97a134dac5d740d2c68941de9d63031-1f33077bb2db73fd76a51e40e43f20173e3f038dd3f3705551751cf7724c3c40,85479ef37b5dc75dd5aeca3bab499129b97a134dac5d740d2c68941de9d63031,1f33077bb2db73fd76a51e40e43f20173e3f038dd3f3705551751cf7724c3c40,43054.343000000124,0,3431,1209300.84613299,0
2024-08-09 17:10:16.7435895 -0300 -03 m=+16.808515301,68d84244f6a3c212c69884d292b01a04ade8573f6c7b7407e39e0c44fd8e659e-ca8b2d1318a114f0efef6accb358b8cace2a39a81a2f7847234bc0180a0c65eb,68d84244f6a3c212c69884d292b01a04ade8573f6c7b7407e39e0c44fd8e659e,ca8b2d1318a114f0efef6accb358b8cace2a39a81a2f7847234bc0180a0c65eb,306.45099999999934,0,2387,1209420.10547805,0
2024-08-09 17:10:49.0108577 -0300 -03 m=+49.075577001,68d84244f6a3c212c69884d292b01a04ade8573f6c7b7407e39e0c44fd8e659e-ca8b2d1318a114f0efef6accb358b8cace2a39a81a2f7847234bc0180a0c65eb,68d84244f6a3c212c69884d292b01a04ade8573f6c7b7407e39e0c44fd8e659e,ca8b2d1318a114f0efef6accb358b8cace2a39a81a2f7847234bc0180a0c65eb,355.53099999999444,0,3113,1205280.1024360699,0
2024-08-09 17:12:20.6579774 -0300 -03 m=+140.722110101,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af-0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af,0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,520.924,0,5,1116983.4572000501,0
2024-08-09 17:12:20.6759299 -0300 -03 m=+140.740062501,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af-0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af,0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,570.1850000000001,0,7,1117099.43970895,0
2024-08-09 17:12:20.6769269 -0300 -03 m=+140.741059501,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af-0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af,0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,545.7729999999999,0,5,1117014.11935902,0
2024-08-09 17:12:20.6769269 -0300 -03 m=+140.741059501,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af-0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af,0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,750.5969999999999,0,8,1117190.62827706,0
2024-08-09 17:12:20.6779243 -0300 -03 m=+140.742056901,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af-0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af,0b1826008749cba0443c854732e217364d96c3f6d124b510f1e6b2dd847cffca,837.972,0,12,1117537.91123891,0
